order_id,item_name
data1_1046,Vitamins
data1_1046,Jeans
data1_1046,Tissue
data1_1046,Toothpaste
data1_1046,Eggs
data1_1046,Pain Reliever
data1_1047,Electric Kettle
data1_1047,Dishwashing Liquid
data1_1047,Floor Cleaner
data1_1048,Chicken Breast
data1_1048,Chocolate
data1_1048,Yogurt
data1_1049,Shoes
data1_1049,Apple
data1_1049,Cheese
data1_1049,Bread
data1_1049,Chicken Breast
data1_1049,Tomato
data1_1050,Biscuits
data1_1050,Tissue
data1_1050,Spinach
data1_1050,Lentils
data1_1050,Fish
data1_1050,Toilet Paper
data1_1051,Onion
data1_1051,Salt
data1_1051,Energy Drink
data1_1051,Carrot
data1_1052,Baby Food
data1_1052,Butter
data1_1052,Prawns
data1_1052,Cheese
data1_1052,Notebook
data1_1053,Soap
data1_1053,Prawns
data1_1053,Eggs
data1_1054,Mixer Grinder
data1_1054,Tea
data1_1054,Eggs
data1_1054,Prawns
data1_1054,Bread
data1_1055,Chocolate
data1_1055,Popcorn
data1_1055,Orange
data1_1055,Tea
data1_1055,Carrot
data1_1055,Jeans
data1_1055,Coffee
data1_1056,Chips
data1_1056,Chicken Breast
data1_1056,Cake
data1_1057,Beef
data1_1057,Phone Cover
data1_1057,Croissant
data1_1057,Mixer Grinder
data1_1057,Juice
data1_1057,Prawns
data1_1058,Croissant
data1_1058,Wheat Flour
data1_1058,Phone Cover
data1_1058,Energy Drink
data1_1058,Tomato
data1_1059,Cookies
data1_1059,Spices
data1_1059,Dishwashing Liquid
data1_1059,Pain Reliever
data1_1060,Pastry
data1_1060,Soda
data1_1060,Pasta
data1_1060,Face Wash
data1_1061,Dishwashing Liquid
data1_1061,Sugar
data1_1061,Saree
data1_1062,Soda
data1_1062,Biscuits
data1_1062,Juice
data1_1062,Belt
data1_1062,Rice
data1_1062,Saree
data1_1063,Milk
data1_1063,Croissant
data1_1063,Yogurt
data1_1063,Earphones
data1_1063,Baby Food
data1_1064,Vitamins
data1_1064,Coffee
data1_1064,Bread
data1_1064,Potato
data1_1064,Sugar
data1_1065,Face Wash
data1_1065,Lentils
data1_1065,Shirt
data1_1065,Soap
data1_1065,Juice
data1_1065,Energy Drink
data1_1065,Rice
data1_1066,Chicken Breast
data1_1066,Biscuits
data1_1066,Baby Food
data1_1066,Face Wash
data1_1066,Beef
data1_1067,Spinach
data1_1067,Tomato
data1_1067,Tissue
data1_1067,Lentils
data1_1068,Baby Food
data1_1068,Spices
data1_1068,Potato
data1_1068,Salt
data1_1068,Sugar
data1_1068,Lentils
data1_1068,Biscuits
data1_1069,Shampoo
data1_1069,Toothpaste
data1_1069,Pastry
data1_1069,Pen
data1_1070,Yogurt
data1_1070,Salt
data1_1070,Orange
data1_1071,Toilet Paper
data1_1071,Pastry
data1_1071,Floor Cleaner
data1_1072,Tea
data1_1072,Marker
data1_1072,Milk
data1_1072,Cake
data1_1073,Soda
data1_1073,Chicken Breast
data1_1073,Beef
data1_1074,Tissue
data1_1074,Banana
data1_1074,Juice
data1_1074,Cheese
data1_1074,Croissant
data1_1074,Notebook
data1_1074,Electric Kettle
data1_1075,Face Wash
data1_1075,Fish
data1_1075,Jeans
data1_1075,Prawns
data1_1075,Pain Reliever
data1_1075,Milk
data1_1075,Baby Food
data1_1076,Soap
data1_1076,Diapers
data1_1076,Bread
data1_1076,Mixer Grinder
data1_1076,Educational Book
data1_1077,Phone Cover
data1_1077,Juice
data1_1077,Belt
data1_1077,Toothpaste
data1_1078,Coffee
data1_1078,Beef
data1_1078,Biscuits
data1_1078,Phone Cover
data1_1078,Eggs
data1_1079,Educational Book
data1_1079,Juice
data1_1079,Soda
data1_1079,Vitamins
data1_1079,Diapers
data1_1079,Dishwashing Liquid
data1_1079,Notebook
data1_1080,Yogurt
data1_1080,Toilet Paper
data1_1080,Sugar
data1_1080,Carrot
data1_1080,Floor Cleaner
data1_1081,Cookies
data1_1081,Shoes
data1_1081,Cake
data1_1081,Educational Book
data1_1081,Mixer Grinder
data1_1081,Phone Cover
data1_1082,Tomato
data1_1082,Diapers
data1_1082,Biscuits
data1_1082,Rice
data1_1082,Energy Drink
data1_1082,Shirt
data1_1083,Face Wash
data1_1083,Prawns
data1_1083,Shampoo
data1_1083,Milk
data1_1083,Toothpaste
data1_1084,Lentils
data1_1084,Jeans
data1_1084,Cake
data1_1085,Cake
data1_1085,Belt
data1_1085,Popcorn
data1_1085,Chocolate
data1_1085,Toilet Paper
data1_1085,Pen
data1_1085,Mixer Grinder
data1_1086,Biscuits
data1_1086,Toilet Paper
data1_1086,Orange
data1_1086,Carrot
data1_1087,Spinach
data1_1087,Yogurt
data1_1087,Apple
data1_1088,Tea
data1_1088,Fiction Book
data1_1088,Shampoo
data1_1088,Belt
data1_1088,Pain Reliever
data1_1088,Charger
data1_1089,Fish
data1_1089,Prawns
data1_1089,Salt
data1_1090,Apple
data1_1090,Yogurt
data1_1090,Cake
data1_1090,Dress
data1_1091,Sugar
data1_1091,Cheese
data1_1091,Mixer Grinder
data1_1091,Saree
data1_1091,Pain Reliever
data1_1092,Biscuits
data1_1092,Fiction Book
data1_1092,Pastry
data1_1093,Dishwashing Liquid
data1_1093,Phone Cover
data1_1093,Soda
data1_1093,Cooking Oil
data1_1093,Shirt
data1_1094,Apple
data1_1094,Biscuits
data1_1094,Dishwashing Liquid
data1_1094,Chicken Breast
data1_1095,Shirt
data1_1095,Bread
data1_1095,Carrot
data1_1095,Dress
data1_1096,Jeans
data1_1096,Earphones
data1_1096,Croissant
data1_1096,Shoes
data1_1096,Eggs
data1_1097,Tissue
data1_1097,Soda
data1_1097,Yogurt
data1_1097,Toothpaste
data1_1097,Marker
data1_1098,Spinach
data1_1098,Pain Reliever
data1_1098,Energy Drink
data1_1098,Potato
data1_1099,Biscuits
data1_1099,Onion
data1_1099,Pasta
data1_1099,Sugar
data1_1099,Tissue
data1_1099,Carrot
data1_1100,Onion
data1_1100,Spices
data1_1100,Pain Reliever
data1_1100,Fish
data1_1100,Phone Cover
data1_1100,Dishwashing Liquid
data1_1101,Soda
data1_1101,Pen
data1_1101,Cooking Oil
data1_1101,Soap
data1_1101,Lentils
data1_1101,Jeans
data1_1101,Tomato
data1_1102,Beef
data1_1102,Tomato
data1_1102,Educational Book
data1_1102,Pain Reliever
data1_1102,Dishwashing Liquid
data1_1102,Cooking Oil
data1_1102,Onion
data1_1103,Tomato
data1_1103,Cheese
data1_1103,Fish
data1_1104,Eggs
data1_1104,Diapers
data1_1104,Pastry
data1_1105,Pen
data1_1105,Charger
data1_1105,Juice
data1_1105,Vitamins
data1_1106,Sugar
data1_1106,Baby Food
data1_1106,Chocolate
data1_1106,Energy Drink
data1_1106,Saree
data1_1106,Electric Kettle
data1_1107,Apple
data1_1107,Diapers
data1_1107,Potato
data1_1107,Phone Cover
data1_1108,Cookies
data1_1108,Baby Food
data1_1108,Marker
data1_1108,Popcorn
data1_1108,Saree
data1_1108,Coffee
data1_1109,Banana
data1_1109,Chicken Breast
data1_1109,Soap
data1_1109,Potato
data1_1110,Sugar
data1_1110,Onion
data1_1110,Spinach
data1_1110,Jeans
data1_1110,Orange
data1_1111,Pastry
data1_1111,Wheat Flour
data1_1111,Marker
data1_1111,Toilet Paper
data1_1111,Coffee
data1_1111,Dress
data1_1111,Sugar
data1_1112,Diapers
data1_1112,Dress
data1_1112,Educational Book
data1_1112,Juice
data1_1112,Shampoo
data1_1112,Cookies
data1_1112,Cake
data1_1113,Cheese
data1_1113,Cake
data1_1113,Vitamins
data1_1113,Prawns
data1_1113,Beef
data1_1113,Croissant
data1_1113,Carrot
data1_1114,Yogurt
data1_1114,Chocolate
data1_1114,Belt
data1_1114,Butter
data1_1114,Chips
data1_1114,Shampoo
data1_1114,Charger
data1_1115,Lentils
data1_1115,Fish
data1_1115,Dress
data1_1115,Eggs
data1_1115,Belt
data1_1115,Milk
data1_1115,Soap
data1_1116,Prawns
data1_1116,Tissue
data1_1116,Banana
data1_1116,Cooking Oil
data1_1117,Baby Food
data1_1117,Biscuits
data1_1117,Sugar
data1_1117,Coffee
data1_1117,Eggs
data1_1118,Pain Reliever
data1_1118,Carrot
data1_1118,Beef
data1_1118,Toilet Paper
data1_1119,Cake
data1_1119,Tissue
data1_1119,Cooking Oil
data1_1120,Shoes
data1_1120,Banana
data1_1120,Milk
data1_1120,Yogurt
data1_1121,Shirt
data1_1121,Fish
data1_1121,Belt
data1_1121,Cake
data1_1122,Cookies
data1_1122,Earphones
data1_1122,Toilet Paper
data1_1123,Energy Drink
data1_1123,Butter
data1_1123,Orange
data1_1123,Pen
data1_1123,Marker
data1_1124,Face Wash
data1_1124,Pastry
data1_1124,Spices
data1_1124,Pasta
data1_1124,Charger
data1_1125,Mixer Grinder
data1_1125,Carrot
data1_1125,Spinach
data1_1125,Cookies
data1_1125,Pen
data1_1125,Diapers
data1_1126,Butter
data1_1126,Shampoo
data1_1126,Jeans
data1_1126,Banana
data1_1126,Yogurt
data1_1127,Juice
data1_1127,Vitamins
data1_1127,Charger
data1_1127,Shampoo
data1_1127,Cake
data1_1127,Fiction Book
data1_1128,Soap
data1_1128,Tea
data1_1128,Pasta
data1_1128,Salt
data1_1129,Chips
data1_1129,Pen
data1_1129,Fish
data1_1129,Pastry
data1_1129,Sugar
data1_1129,Lentils
data1_1129,Butter
data1_1130,Salt
data1_1130,Apple
data1_1130,Floor Cleaner
data1_1131,Vitamins
data1_1131,Milk
data1_1131,Toothpaste
data1_1131,Cooking Oil
data1_1131,Banana
data1_1131,Coffee
data1_1131,Cheese
data1_1132,Marker
data1_1132,Cooking Oil
data1_1132,Banana
data1_1133,Charger
data1_1133,Milk
data1_1133,Tissue
data1_1133,Toilet Paper
data1_1133,Bread
data1_1133,Baby Food
data1_1134,Face Wash
data1_1134,Pasta
data1_1135,Salt
data1_1135,Yogurt
data1_1135,Mixer Grinder
data1_1135,Butter
data1_1135,Tomato
data1_1135,Floor Cleaner
data1_1136,Potato
data1_1136,Rice
data1_1136,Cake
data1_1137,Cookies
data1_1137,Orange
data1_1137,Shoes
data1_1137,Shirt
data1_1138,Toothpaste
data1_1138,Pen
data1_1138,Coffee
data1_1138,Soda
data1_1138,Prawns
data1_1138,Shampoo
data1_1139,Soda
data1_1139,Carrot
data1_1139,Cheese
data1_1140,Tomato
data1_1140,Tissue
data1_1140,Apple
data1_1140,Coffee
data1_1140,Orange
data1_1141,Butter
data1_1141,Diapers
data1_1141,Sugar
data1_1141,Marker
data1_1141,Jeans
data1_1141,Tissue
data1_1141,Tea
data1_1142,Diapers
data1_1142,Shampoo
data1_1142,Yogurt
data1_1142,Milk
data1_1142,Toilet Paper
data1_1142,Spinach
data1_1142,Cooking Oil
data1_1143,Shoes
data1_1143,Shirt
data1_1143,Milk
data1_1143,Spinach
data1_1143,Educational Book
data1_1143,Dress
data1_1143,Dishwashing Liquid
data1_1144,Notebook
data1_1144,Detergent
data1_1144,Wheat Flour
data1_1144,Phone Cover
data1_1145,Educational Book
data1_1145,Saree
data1_1145,Detergent
data1_1145,Milk
data1_1145,Cooking Oil
data1_1145,Butter
data1_1145,Toilet Paper
data1_1146,Tissue
data1_1146,Mixer Grinder
data1_1146,Dress
data1_1146,Floor Cleaner
data1_1147,Marker
data1_1147,Phone Cover
data1_1147,Chips
data1_1147,Milk
data1_1147,Toilet Paper
data1_1148,Prawns
data1_1148,Cheese
data1_1148,Charger
data1_1148,Yogurt
data1_1148,Bread
data1_1149,Cooking Oil
data1_1149,Toothpaste
data1_1149,Tissue
data1_1149,Jeans
data1_1149,Milk
data1_1149,Dress
data1_1150,Baby Food
data1_1150,Jeans
data1_1150,Bread
data1_1150,Energy Drink
data1_1150,Dishwashing Liquid
data1_1150,Onion
data1_1151,Fish
data1_1151,Pastry
data1_1151,Salt
data1_1151,Belt
data1_1151,Electric Kettle
data1_1151,Croissant
data1_1151,Potato
data1_1152,Onion
data1_1152,Apple
data1_1152,Pain Reliever
data1_1152,Tomato
data1_1152,Cookies
data1_1153,Spinach
data1_1153,Tea
data1_1153,Chicken Breast
data1_1154,Pastry
data1_1154,Fish
data1_1154,Detergent
data1_1154,Salt
data1_1154,Juice
data1_1154,Banana
data1_1155,Wheat Flour
data1_1155,Face Wash
data1_1155,Carrot
data1_1155,Notebook
data1_1155,Shoes
data1_1156,Biscuits
data1_1156,Wheat Flour
data1_1156,Soap
data1_1156,Cheese
data1_1156,Baby Food
data1_1156,Toothpaste
data1_1156,Dishwashing Liquid
data1_1157,Pen
data1_1157,Phone Cover
data1_1157,Cheese
data1_1157,Spinach
data1_1157,Toothpaste
data1_1157,Coffee
data1_1157,Dishwashing Liquid
data1_1158,Spinach
data1_1158,Onion
data1_1158,Floor Cleaner
data1_1158,Eggs
data1_1158,Belt
data1_1159,Dishwashing Liquid
data1_1159,Spices
data1_1159,Toilet Paper
data1_1159,Pastry
data1_1159,Charger
data1_1159,Diapers
data1_1160,Pasta
data1_1160,Dress
data1_1160,Soap
data1_1160,Potato
data1_1160,Baby Food
data1_1160,Pain Reliever
data1_1160,Juice
data1_1161,Lentils
data1_1161,Milk
data1_1161,Vitamins
data1_1162,Phone Cover
data1_1162,Cheese
data1_1162,Onion
data1_1163,Rice
data1_1163,Toilet Paper
data1_1163,Cooking Oil
data1_1163,Croissant
data1_1163,Belt
data1_1163,Banana
data1_1163,Shampoo
data1_1164,Belt
data1_1164,Croissant
data1_1164,Juice
data1_1164,Spinach
data1_1164,Cake
data1_1165,Eggs
data1_1165,Marker
data1_1165,Pen
data1_1165,Dress
data1_1165,Chicken Breast
data1_1165,Saree
data1_1165,Baby Food
data1_1166,Shirt
data1_1166,Orange
data1_1166,Spinach
data1_1166,Dishwashing Liquid
data1_1167,Lentils
data1_1167,Marker
data1_1167,Soda
data1_1167,Belt
data1_1168,Floor Cleaner
data1_1168,Pasta
data1_1168,Soap
data1_1168,Toilet Paper
data1_1168,Biscuits
data1_1169,Pasta
data1_1169,Notebook
data1_1169,Detergent
data1_1169,Educational Book
data1_1169,Earphones
data1_1170,Lentils
data1_1170,Detergent
data1_1170,Diapers
data1_1170,Beef
data1_1170,Sugar
data1_1171,Toothpaste
data1_1171,Floor Cleaner
data1_1171,Saree
data1_1171,Spinach
data1_1171,Chips
data1_1172,Rice
data1_1172,Beef
data1_1172,Bread
data1_1172,Jeans
data1_1173,Chips
data1_1173,Wheat Flour
data1_1173,Bread
data1_1174,Butter
data1_1174,Milk
data1_1174,Diapers
data1_1174,Dress
data1_1174,Biscuits
data1_1174,Apple
data1_1175,Fish
data1_1175,Salt
data1_1175,Chips
data1_1175,Yogurt
data1_1175,Pen
data1_1176,Pen
data1_1176,Chicken Breast
data1_1176,Juice
data1_1176,Phone Cover
data1_1177,Cooking Oil
data1_1177,Face Wash
data1_1178,Floor Cleaner
data1_1178,Tea
data1_1178,Prawns
data1_1178,Spinach
data1_1178,Soda
data1_1179,Sugar
data1_1179,Shampoo
data1_1179,Fiction Book
data1_1179,Tissue
data1_1179,Pain Reliever
data1_1180,Earphones
data1_1180,Spinach
data1_1180,Detergent
data1_1181,Earphones
data1_1181,Biscuits
data1_1181,Banana
data1_1181,Toilet Paper
data1_1182,Onion
data1_1182,Tea
data1_1182,Notebook
data1_1182,Toothpaste
data1_1182,Coffee
data1_1182,Juice
data1_1182,Banana
data1_1183,Chicken Breast
data1_1183,Saree
data1_1183,Face Wash
data1_1184,Cheese
data1_1184,Educational Book
data1_1184,Detergent
data1_1184,Shoes
data1_1185,Popcorn
data1_1185,Pen
data1_1185,Cake
data1_1185,Cooking Oil
data1_1185,Floor Cleaner
data1_1185,Soda
data1_1186,Tomato
data1_1186,Belt
data1_1186,Energy Drink
data1_1186,Pasta
data1_1186,Pastry
data1_1186,Lentils
data1_1187,Detergent
data1_1187,Shoes
data1_1187,Charger
data1_1187,Diapers
data1_1187,Tea
data1_1187,Pastry
data1_1188,Coffee
data1_1188,Pasta
data1_1188,Tomato
data1_1189,Juice
data1_1189,Floor Cleaner
data1_1189,Vitamins
data1_1189,Soda
data1_1189,Fiction Book
data1_1189,Pain Reliever
data1_1190,Vitamins
data1_1190,Popcorn
data1_1190,Cheese
data1_1190,Apple
data1_1191,Diapers
data1_1191,Lentils
data1_1191,Jeans
data1_1192,Apple
data1_1192,Carrot
data1_1192,Diapers
data1_1192,Toilet Paper
data1_1192,Electric Kettle
data1_1192,Phone Cover
data1_1193,Pastry
data1_1193,Shirt
data1_1193,Tissue
data1_1194,Butter
data1_1194,Soap
data1_1194,Eggs
data1_1195,Baby Food
data1_1195,Potato
data1_1195,Orange
data1_1196,Fish
data1_1196,Onion
data1_1196,Milk
data1_1196,Rice
data1_1196,Earphones
data1_1196,Mixer Grinder
data1_1197,Cooking Oil
data1_1197,Toilet Paper
data1_1197,Face Wash
data1_1197,Dress
data1_1197,Salt
data1_1197,Spices
data1_1197,Cake
data1_1198,Phone Cover
data1_1198,Vitamins
data1_1198,Pasta
data1_1198,Eggs
data1_1198,Coffee
data1_1198,Cheese
data1_1199,Cooking Oil
data1_1199,Eggs
data1_1199,Butter
data1_1199,Beef
data1_1199,Bread
data1_1199,Biscuits
data1_1199,Potato
data1_1200,Banana
data1_1200,Pastry
data1_1200,Cake
data1_1200,Shirt
data1_1201,Fiction Book
data1_1201,Chicken Breast
data1_1201,Wheat Flour
data1_1201,Charger
data1_1201,Apple
data1_1201,Pain Reliever
data1_1201,Detergent
data1_1202,Educational Book
data1_1202,Cheese
data1_1202,Croissant
data1_1203,Milk
data1_1203,Popcorn
data1_1203,Tea
data1_1203,Chocolate
data1_1203,Vitamins
data1_1203,Soap
data1_1204,Cheese
data1_1204,Chips
data1_1204,Belt
data1_1204,Pain Reliever
data1_1204,Baby Food
data1_1205,Soda
data1_1205,Tea
data1_1205,Juice
data1_1205,Rice
data1_1205,Belt
data1_1205,Mixer Grinder
data1_1206,Dishwashing Liquid
data1_1206,Apple
data1_1206,Tomato
data1_1206,Beef
data1_1206,Bread
data1_1207,Croissant
data1_1207,Banana
data1_1207,Spinach
data1_1208,Lentils
data1_1208,Shoes
data1_1208,Pain Reliever
data1_1208,Diapers
data1_1208,Fiction Book
data1_1209,Saree
data1_1209,Bread
data1_1209,Floor Cleaner
data1_1209,Carrot
data1_1210,Toilet Paper
data1_1210,Cheese
data1_1210,Tea
data1_1210,Spinach
data1_1211,Bread
data1_1211,Vitamins
data1_1211,Face Wash
data1_1211,Cheese
data1_1211,Pen
data1_1211,Jeans
data1_1211,Educational Book
data1_1212,Jeans
data1_1212,Chocolate
data1_1212,Earphones
data1_1212,Cooking Oil
data1_1212,Shoes
data1_1212,Floor Cleaner
data1_1212,Spinach
data1_1213,Rice
data1_1213,Soap
data1_1213,Butter
data1_1213,Tissue
data1_1214,Lentils
data1_1214,Croissant
data1_1214,Fiction Book
data1_1214,Spinach
data1_1215,Tomato
data1_1215,Face Wash
data1_1215,Belt
data1_1215,Pasta
data1_1216,Carrot
data1_1216,Cake
data1_1216,Chicken Breast
data1_1216,Beef
data1_1216,Electric Kettle
data1_1217,Charger
data1_1217,Tissue
data1_1217,Diapers
data1_1217,Educational Book
data1_1217,Shoes
data1_1218,Tea
data1_1218,Toilet Paper
data1_1218,Biscuits
data1_1219,Tea
data1_1219,Orange
data1_1219,Salt
data1_1219,Onion
data1_1219,Cheese
data1_1220,Potato
data1_1220,Chocolate
data1_1220,Prawns
data1_1220,Wheat Flour
data1_1221,Milk
data1_1221,Cookies
data1_1221,Shirt
data1_1222,Milk
data1_1222,Croissant
data1_1222,Dress
data1_1223,Spinach
data1_1223,Energy Drink
data1_1223,Apple
data1_1223,Dress
data1_1223,Rice
data1_1223,Beef
data1_1224,Popcorn
data1_1224,Fiction Book
data1_1224,Belt
data1_1224,Pain Reliever
data1_1224,Jeans
data1_1224,Fish
data1_1225,Detergent
data1_1225,Wheat Flour
data1_1225,Chocolate
data1_1226,Croissant
data1_1226,Jeans
data1_1226,Soap
data1_1226,Dishwashing Liquid
data1_1226,Vitamins
data1_1226,Pastry
data1_1227,Tea
data1_1227,Onion
data1_1227,Diapers
data1_1228,Biscuits
data1_1228,Belt
data1_1228,Tissue
data1_1228,Notebook
data1_1228,Pastry
data1_1228,Chips
data1_1228,Beef
data1_1229,Jeans
data1_1229,Butter
data1_1229,Spices
data1_1229,Notebook
data1_1229,Fish
data1_1229,Electric Kettle
data1_1230,Wheat Flour
data1_1230,Mixer Grinder
data1_1230,Pain Reliever
data1_1230,Face Wash
data1_1231,Shirt
data1_1231,Notebook
data1_1231,Phone Cover
data1_1231,Beef
data1_1232,Salt
data1_1232,Apple
data1_1232,Belt
data1_1233,Lentils
data1_1233,Pain Reliever
data1_1233,Pasta
data1_1233,Vitamins
data1_1234,Energy Drink
data1_1234,Soda
data1_1234,Pastry
data1_1234,Vitamins
data1_1235,Toilet Paper
data1_1235,Eggs
data1_1235,Carrot
data1_1235,Belt
data1_1235,Soap
data1_1235,Earphones
data1_1236,Vitamins
data1_1236,Charger
data1_1236,Marker
data1_1236,Coffee
data1_1237,Notebook
data1_1237,Shoes
data1_1237,Lentils
data1_1237,Salt
data1_1238,Dishwashing Liquid
data1_1238,Shoes
data1_1238,Coffee
data1_1238,Beef
data1_1238,Milk
data1_1238,Toilet Paper
data1_1239,Carrot
data1_1239,Spinach
data1_1239,Vitamins
data1_1240,Eggs
data1_1240,Face Wash
data1_1240,Potato
data1_1240,Dishwashing Liquid
data1_1241,Charger
data1_1241,Shampoo
data1_1241,Detergent
data1_1241,Vitamins
data1_1241,Toothpaste
data1_1241,Spinach
data1_1241,Spices
data1_1242,Popcorn
data1_1242,Toothpaste
data1_1242,Phone Cover
data1_1243,Dishwashing Liquid
data1_1243,Vitamins
data1_1243,Carrot
data1_1243,Spices
data1_1243,Soap
data1_1243,Earphones
data1_1243,Shoes
data1_1244,Orange
data1_1244,Notebook
data1_1244,Dishwashing Liquid
data1_1245,Tissue
data1_1245,Carrot
data1_1245,Wheat Flour
data1_1245,Beef
data1_1245,Spices
data1_1246,Popcorn
data1_1246,Prawns
data1_1246,Toothpaste
data1_1247,Pain Reliever
data1_1247,Coffee
data1_1247,Dress
data1_1247,Face Wash
data1_1247,Bread
data1_1247,Belt
data1_1248,Eggs
data1_1248,Lentils
data1_1248,Onion
data1_1248,Sugar
data1_1248,Dishwashing Liquid
data1_1248,Tissue
data1_1248,Cheese
data1_1249,Energy Drink
data1_1249,Shoes
data1_1249,Sugar
data1_1249,Onion
data1_1249,Charger
data1_1249,Carrot
data1_1250,Shoes
data1_1250,Detergent
data1_1250,Educational Book
data1_1250,Rice
data1_1250,Biscuits
data1_1250,Face Wash
data1_1251,Shampoo
data1_1251,Vitamins
data1_1251,Shirt
data1_1251,Bread
data1_1251,Chips
data1_1252,Butter
data1_1252,Banana
data1_1252,Notebook
data1_1253,Milk
data1_1253,Butter
data1_1253,Pasta
data1_1253,Sugar
data1_1254,Detergent
data1_1254,Earphones
data1_1254,Pastry
